Qty,Item,Price Level,Price Type,Resale Value,Resale Per Ticket,Resale Difference,Resale Date,Seatblock1
1,F02,5,DPP,$16.92,$16.92,$16.92,9/14/2019,"U:516:Z:17,17"
3,F03,3,DPP,$41.91,$13.97,$41.91,9/19/2019,"L:117:K:6,8"
2,F07,4,R,$220.00,$110.00,$100.00,9/2/2019,"L:131:E:8,9"
4,F04,1,R,$312.00,$78.00,$103.44,10/14/2019,"L:126:P:18,21"
2,F03,5,R,$12.00,$6.00,-$24.86,9/21/2019,"U:539:Q:13,14"
2,F07,1,R,$388.00,$194.00,$228.00,11/24/2019,"L:109:S:16,17"
1,F04,5,FS,$15.00,$15.00,$0.29,10/19/2019,"U:522:K:12,12"
1,F02,5,DPP,$18.00,$18.00,$18.00,9/14/2019,"U:526:Z:13,13"
1,F03,1,R,$35.00,$35.00,-$17.14,9/17/2019,"L:107:Q:20,20"
1,F02,5,DPP,$24.81,$24.81,$24.81,9/14/2019,"U:512:V:23,23"
2,F04,1,R,$60.00,$30.00,-$44.28,10/14/2019,"L:122:VV:5,6"
4,F04,1,FS,$180.00,$45.00,$13.16,10/14/2019,"L:122:MM:9,12"
2,F05,1,DPP,$145.80,$72.90,$145.80,11/4/2019,"L:126:F:5,6"
1,F04,2,R,$94.99,$94.99,$47.85,9/28/2019,"L:107:A:18,18"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:520:L:18,18"
1,F07,5,SD,$180.00,$180.00,$165.26,11/14/2019,"U:528:U:7,7"
2,F04,1,YA,$58.98,$29.49,-$26.74,9/16/2019,"L:109:YY:18,19"
2,F01,2,R,$54.00,$27.00,-$40.28,9/2/2019,"L:107:E:17,18"
5,F06,1,DPP,$145.00,$29.00,$145.00,8/30/2019,"L:106:NN:3,7"
2,F03,2,R,$70.00,$35.00,-$24.28,9/16/2019,"L:126:D:19,20"
1,F05,5,R,$10.00,$10.00,-$8.43,9/7/2019,"U:514:O:11,11"
2,F05,5,R,$20.00,$10.00,-$16.86,9/7/2019,"U:514:O:9,10"
4,F07,1,LL,$800.00,$200.00,$591.36,11/19/2019,"U:507:B:1,2"
2,F04,1,DPP,$82.00,$41.00,$82.00,8/2/2019,"L:125:F:19,20"
2,F07,5,R,$198.00,$99.00,$164.00,8/2/2019,"U:528:N:6,7"
2,F04,5,R,$22.00,$11.00,-$14.86,9/23/2019,"U:520:K:12,13"
4,F06,2,R,$179.72,$44.93,-$8.84,9/7/2019,"L:125:B:14,17"
7,F06,1,DPP,$133.00,$19.00,$133.00,9/15/2019,"U:507:R:1,7"
1,F06,1,DPP,$19.00,$19.00,$19.00,9/19/2019,"U:507:R:8,8"
3,F01,1,R,$30.00,$10.00,-$126.42,9/1/2019,"U:508:C:33,35"
1,F04,4,DPP,$28.99,$28.99,$28.99,10/19/2019,"U:530:R:9,9"
4,F04,1,DPP,$127.96,$31.99,$127.96,9/30/2019,"U:506:M:13,16"
4,F05,1,R,$300.00,$75.00,$91.44,9/15/2019,"L:125:M:1,4"
1,F01,1,R,$50.00,$50.00,-$2.14,9/6/2019,"L:126:PP:24,24"
1,F04,5,R,$15.50,$15.50,-$1.50,10/13/2019,"U:518:G:1,1"
1,F02,5,DPP,$27.98,$27.98,$27.98,9/14/2019,"U:512:T:17,17"
7,F05,1,DPP,$223.72,$31.96,$223.72,11/6/2019,"U:507:Q:1,7"
4,F01,5,R,$24.00,$6.00,-$49.72,9/6/2019,"U:520:L:19,22"
2,F01,1,R,$30.00,$15.00,-$74.28,9/3/2019,"L:127:QQ:20,21"
5,F01,1,DPP,$95.00,$19.00,$95.00,8/6/2019,"U:507:R:1,5"
4,F04,2,R,$380.00,$95.00,$191.44,10/12/2019,"L:127:A:7,10"
4,F02,1,R,$400.00,$100.00,$191.44,9/11/2019,"L:125:W:15,18"
9,F06,1,DPP,$341.91,$37.99,$341.91,8/31/2019,"L:124:F:8,16"
6,F02,1,DPP,$235.08,$39.18,$235.08,9/10/2019,"U:532:N:1,6"
7,F04,1,DPP,$258.93,$36.99,$258.93,9/7/2019,"L:109:R:10,16"
3,F04,5,R,$25.65,$8.55,-$25.35,9/8/2019,"U:513:O:18,20"
4,F05,1,R,$120.00,$30.00,-$88.56,11/8/2019,"U:532:C:7,10"
1,F02,5,DPP,$24.00,$24.00,$24.00,9/9/2019,"U:513:U:20,20"
1,F05,5,R,$12.00,$12.00,-$6.43,11/4/2019,"U:515:P:12,12"
2,F07,5,R,$206.00,$103.00,$86.00,11/18/2019,"U:519:O:20,21"
1,F03,5,R,$6.00,$6.00,-$12.43,9/21/2019,"U:529:W:9,9"
1,F04,5,DPP,$14.50,$14.50,$14.50,10/15/2019,"U:516:T:5,5"
1,F02,5,R,$27.25,$27.25,$8.82,9/9/2019,"U:537:X:1,1"
1,F03,5,R,$7.00,$7.00,-$11.43,9/20/2019,"U:539:P:13,13"
1,F05,5,R,$15.00,$15.00,-$2.00,11/8/2019,"U:524:L:5,5"
1,F05,5,R,$11.99,$11.99,-$6.44,11/9/2019,"U:514:H:9,9"
2,F07,5,R,$188.00,$94.00,$151.16,9/15/2019,"U:520:L:6,7"
5,F03,5,R,$30.00,$6.00,-$62.15,8/31/2019,"U:513:Q:11,15"
3,F07,5,R,$224.22,$74.74,$168.96,11/27/2019,"U:528:Q:29,31"
3,F06,5,R,$18.00,$6.00,-$37.29,11/18/2019,"U:512:O:10,12"
4,F02,1,R,$288.00,$72.00,$79.44,9/9/2019,"L:106:X:3,6"
3,F02,2,G1,$210.00,$70.00,$105.00,9/9/2019,"U:509:F:7,9"
1,F06,5,FS,$6.00,$6.00,-$8.71,9/16/2019,"U:525:R:9,9"
2,F02,5,DPP,$33.98,$16.99,$33.98,9/13/2019,"U:517:W:14,15"
1,F07,5,R,$99.90,$99.90,$39.90,11/18/2019,"U:521:S:10,10"
2,F07,5,V,$186.00,$93.00,$46.00,11/6/2019,"U:518:Y:9,10"
2,F02,1,DPP,$120.52,$60.26,$120.52,8/25/2019,"L:122:HH:7,8"
2,F01,5,R,$12.00,$6.00,-$24.86,9/5/2019,"U:525:S:14,15"
2,F02,3,SP,$50.00,$25.00,$14.48,8/29/2019,"L:115:W:19,20"
1,F02,5,DPP,$23.98,$23.98,$23.98,9/14/2019,"U:526:X:20,20"
2,F04,1,R,$120.00,$60.00,$12.86,10/17/2019,"L:106:P:14,15"
2,F04,1,R,$90.00,$45.00,-$14.28,9/16/2019,"L:108:ZZ:13,14"
2,F04,4,GS,$80.00,$40.00,$29.72,10/16/2019,"L:130:R:6,7"
1,F03,1,DPP,$12.00,$12.00,$12.00,9/20/2019,"U:506:M:11,11"
1,F01,5,R,$7.00,$7.00,-$10.00,9/5/2019,"U:518:G:2,2"
4,F01,5,R,$36.00,$9.00,-$37.72,9/6/2019,"U:529:W:1,4"
4,F04,1,DPP,$170.16,$42.54,$170.16,10/7/2019,"U:534:N:20,23"
1,F06,4,FS,$6.00,$6.00,-$19.14,11/22/2019,"L:130:U:3,3"
1,F03,1,DPP,$23.38,$23.38,$23.38,8/9/2019,"U:506:M:10,10"
3,F03,1,DPP,$70.14,$23.38,$70.14,8/9/2019,"U:506:M:7,9"
2,F02,1,LL,$130.00,$65.00,$22.86,9/12/2019,"L:107:AAA:16,17"
3,F05,5,R,$39.00,$13.00,-$16.29,9/15/2019,"U:539:N:9,11"
2,F07,5,R,$212.00,$106.00,$178.00,11/22/2019,"U:528:N:14,15"
1,F01,5,R,$7.00,$7.00,-$11.43,9/5/2019,"U:520:J:7,7"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:520:K:18,18"
7,F02,4,P,$245.00,$35.00,$120.68,8/24/2019,"U:536:O:3,9"
2,F06,1,R,$20.00,$10.00,-$84.28,11/23/2019,"L:107:DD:21,22"
3,F02,2,P,$51.00,$17.00,-$2.28,9/14/2019,"U:508:X:4,6"
2,F07,1,SRE,$322.00,$161.00,$217.68,11/29/2019,"L:125:QQ:9,10"
2,F01,1,CD,$49.98,$24.99,$49.98,8/26/2019,"L:125:L:5,6"
1,F07,5,R,$108.00,$108.00,$48.00,11/25/2019,"U:521:Y:15,15"
3,F02,5,DPP,$42.00,$14.00,$42.00,9/10/2019,"U:518:Z:15,17"
2,F04,5,DPP,$25.98,$12.99,$25.98,10/17/2019,"U:517:M:14,15"
1,F04,5,GS,$22.00,$22.00,$7.29,10/19/2019,"U:528:U:6,6"
2,F03,5,R,$12.00,$6.00,-$24.86,9/21/2019,"U:515:P:3,4"
5,F04,1,DPP,$145.00,$29.00,$145.00,9/16/2019,"U:507:R:8,12"
3,F02,1,DPP,$384.75,$128.25,$384.75,7/16/2019,"L:128:Y:11,13"
4,F07,1,R,"$1,000.00",$250.00,$680.00,9/30/2019,"L:128:BB:17,20"
2,F04,1,DPP,$63.98,$31.99,$63.98,9/25/2019,"U:507:R:13,14"
4,F07,4,R,$479.96,$119.99,$239.96,11/8/2019,"U:536:R:3,6"
4,F05,1,R,$148.00,$37.00,-$66.28,11/4/2019,"L:123:DDD:16,19"
2,F03,5,R,$12.00,$6.00,-$22.00,9/21/2019,"U:512:V:6,7"
2,F07,1,R,$330.00,$165.00,$225.68,11/26/2019,"L:108:ZZ:21,22"
2,F06,3,R,$36.36,$18.18,-$37.92,11/14/2019,"L:112:OO:24,25"
3,F07,1,R,$945.93,$315.31,$789.45,10/5/2019,"L:106:K:7,9"
1,F03,5,R,$6.00,$6.00,-$12.43,9/21/2019,"U:529:W:2,2"
2,F03,2,R,$125.02,$62.51,$30.74,7/25/2019,"L:122:D:9,10"
2,F06,4,GS,$18.00,$9.00,-$32.28,11/18/2019,"L:130:V:19,20"
3,F04,2,R,$194.31,$64.77,$52.89,9/14/2019,"L:106:B:5,7"
1,F02,5,DPP,$27.28,$27.28,$27.28,9/14/2019,"U:511:V:1,1"
1,F04,5,DPP,$19.99,$19.99,$19.99,10/19/2019,"U:515:V:8,8"
1,F03,5,R,$6.00,$6.00,-$12.43,9/21/2019,"U:515:R:13,13"
1,F05,5,YA,$12.00,$12.00,-$1.57,11/8/2019,"U:529:L:16,16"
1,F04,5,R,$16.83,$16.83,-$0.17,10/14/2019,"U:527:M:4,4"
4,F07,5,R,$460.64,$115.16,$392.64,9/15/2019,"U:518:E:5,8"
1,F02,5,DPP,$28.98,$28.98,$28.98,9/7/2019,"U:514:W:3,3"
3,F05,5,R,$39.60,$13.20,-$15.69,11/3/2019,"U:522:F:10,12"
1,F06,3,R,$18.18,$18.18,-$18.96,11/3/2019,"L:112:NN:7,7"
14,F05,5,R,$168.00,$12.00,-$90.02,11/1/2019,"U:515:Q:3,16"
4,F02,2,G3,$200.00,$50.00,$100.00,8/10/2019,"L:111:F:5,8"
3,F02,2,P,$90.00,$30.00,$36.72,9/14/2019,"U:508:W:32,34"
3,F02,5,DPP,$66.72,$22.24,$66.72,9/13/2019,"U:538:Z:3,5"
2,F05,5,R,$20.00,$10.00,-$16.86,10/30/2019,"U:538:U:4,5"
2,F06,1,DPP,$12.00,$6.00,$12.00,11/22/2019,"L:122:X:5,6"
2,F01,5,R,$14.00,$7.00,-$21.43,9/5/2019,"U:511:R:19,20"
3,F02,5,SC,$33.00,$11.00,$33.00,9/14/2019,"U:522:W:26,28"
2,F02,1,DPP,$145.98,$72.99,$145.98,9/12/2019,"L:108:DD:15,16"
1,F03,1,R,$30.00,$30.00,-$22.14,9/21/2019,"L:123:PP:20,20"
1,F03,5,FS,$8.00,$8.00,-$6.71,9/21/2019,"U:526:T:18,18"
2,F05,1,FS,$78.00,$39.00,-$5.42,10/23/2019,"L:127:MM:24,25"
7,F06,1,DPP,$62.65,$8.95,$62.65,11/21/2019,"U:532:R:21,27"
2,F04,1,FS,$150.00,$75.00,$66.58,10/9/2019,"L:126:M:17,18"
4,F05,1,R,$136.00,$34.00,-$72.56,11/8/2019,"L:126:K:21,22"
5,F02,1,DPP,$246.35,$49.27,$246.35,8/1/2019,"U:532:L:1,5"
2,F07,1,R,$338.00,$169.00,$178.00,11/23/2019,"L:109:EE:12,13"
1,F06,5,FS,$6.00,$6.00,-$8.71,11/18/2019,"U:522:K:12,12"
2,F01,4,R,$24.00,$12.00,-$38.86,9/6/2019,"U:529:B:3,4"
1,F02,4,P,$48.00,$48.00,$30.24,9/8/2019,"L:131:HH:4,4"
3,F07,1,R,$495.00,$165.00,$255.00,11/3/2019,"U:507:P:7,9"
2,F05,5,R,$53.00,$26.50,$16.14,10/28/2019,"U:525:E:3,4"
1,F05,4,DPP,$19.00,$19.00,$19.00,11/6/2019,"U:510:S:11,11"
2,F07,5,R,$198.00,$99.00,$78.00,11/9/2019,"U:527:V:18,19"
3,F07,5,V,$270.00,$90.00,$60.00,11/9/2019,"U:519:X:8,10"
2,F04,1,R,$170.00,$85.00,$65.72,10/19/2019,"L:124:BB:13,14"
6,F02,5,DPP,$155.94,$25.99,$155.94,9/9/2019,"U:513:U:1,6"
5,F05,1,DPP,$174.85,$34.97,$174.85,11/5/2019,"L:128:X:11,15"
3,F05,1,DPP,$77.73,$25.91,$77.73,11/8/2019,"L:122:F:8,10"
2,F04,1,R,$112.00,$56.00,$7.72,9/9/2019,"L:107:VV:1,2"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:13,13"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:14,14"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:15,15"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:16,16"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:17,17"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:18,18"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:19,19"
1,F02,2,R,$212.63,$212.63,$165.49,8/14/2019,"L:125:C:20,20"
3,F03,4,DPP,$31.47,$10.49,$31.47,9/19/2019,"U:510:S:7,9"
3,F04,3,G3,$63.00,$21.00,-$12.00,10/18/2019,"L:118:W:15,17"
1,F07,5,R,$100.00,$100.00,$40.00,11/21/2019,"U:520:W:7,7"
1,F02,5,DPP,$21.00,$21.00,$21.00,9/14/2019,"U:527:Y:19,19"
3,F02,5,DPP,$62.97,$20.99,$62.97,9/11/2019,"U:528:Z:4,6"
2,F04,1,DPP,$253.66,$126.83,$253.66,10/15/2019,"L:125:H:4,5"
6,F02,5,SC,$126.00,$21.00,$126.00,9/14/2019,"U:514:T:3,8"
4,F07,5,R,$376.00,$94.00,$308.00,9/4/2019,"U:529:M:4,7"
1,F03,5,FS,$10.00,$10.00,-$4.71,9/19/2019,"U:537:T:11,11"
2,F05,1,R,$90.00,$45.00,-$14.28,11/7/2019,"L:107:O:1,2"
3,F07,1,R,$585.00,$195.00,$345.00,11/11/2019,"L:110:DD:13,15"
1,F01,2,R,$24.00,$24.00,-$23.14,9/6/2019,"L:106:D:15,15"
1,F02,1,R,$66.00,$66.00,$12.43,9/11/2019,"L:124:LL:16,16"
1,F04,1,R,$51.00,$51.00,-$1.14,10/18/2019,"L:128:P:15,15"
1,F06,2,R,$10.00,$10.00,-$37.14,11/23/2019,"L:107:B:11,11"
1,F05,5,R,$13.00,$13.00,-$5.43,11/3/2019,"U:539:P:5,5"
2,F03,5,YA,$100.00,$50.00,$70.58,8/21/2019,"U:519:D:1,2"
2,F02,5,R,$50.00,$25.00,$0.00,9/14/2019,"U:513:Y:26,27"
1,F01,5,R,$6.00,$6.00,-$12.43,8/31/2019,"U:521:K:23,23"
4,F03,1,R,$140.00,$35.00,-$68.56,9/12/2019,"L:124:P:1,4"
2,F01,5,R,$13.86,$6.93,-$20.14,9/4/2019,"U:527:M:10,11"
2,F03,3,DPP,$21.98,$10.99,$21.98,9/21/2019,"L:117:EE:13,14"
2,F04,2,R,$267.68,$133.84,$173.40,7/29/2019,"L:125:A:19,20"
2,F07,3,SD,$266.00,$133.00,$204.32,11/29/2019,"L:120:R:11,12"
1,F06,5,R,$6.00,$6.00,-$12.43,11/19/2019,"U:537:W:1,1"
2,F02,1,R,$130.00,$65.00,$22.86,9/12/2019,"L:107:TT:11,12"
2,F05,2,DPP,$45.94,$22.97,$45.94,11/8/2019,"L:127:D:12,13"
1,F02,5,SC,$30.00,$30.00,$30.00,9/12/2019,"U:528:Z:19,19"
2,F02,5,DPP,$39.98,$19.99,$39.98,9/14/2019,"U:527:X:5,6"
1,F07,1,R,$139.00,$139.00,$86.84,11/27/2019,"L:122:SS:15,15"
1,F03,4,DPP,$9.99,$9.99,$9.99,9/18/2019,"U:511:H:3,3"
2,F03,4,DPP,$19.98,$9.99,$19.98,9/17/2019,"U:513:J:8,9"
1,F03,5,YA,$9.75,$9.75,-$4.96,9/17/2019,"U:511:N:3,3"
4,F02,1,DPP,$235.92,$58.98,$235.92,8/25/2019,"L:110:U:4,7"
2,F02,1,G3,$78.00,$39.00,$28.00,8/26/2019,"L:110:DD:7,8"
2,F03,5,FS,$20.00,$10.00,-$9.42,9/19/2019,"U:537:T:12,13"
1,F01,5,R,$7.00,$7.00,-$11.43,9/5/2019,"U:539:N:9,9"
2,F04,1,R,$50.00,$25.00,-$57.14,10/19/2019,"L:124:P:6,7"
4,F04,3,DPP,$111.56,$27.89,$111.56,10/7/2019,"L:117:NN:3,6"
1,F06,2,R,$10.40,$10.40,-$36.74,11/23/2019,"L:129:C:4,4"
2,F04,5,DPP,$24.00,$12.00,$24.00,10/18/2019,"U:517:L:12,13"
4,F01,1,DPP,$183.60,$45.90,$183.60,7/16/2019,"L:106:NN:1,4"
2,F01,5,R,$14.00,$7.00,-$22.86,9/5/2019,"U:515:N:7,8"
1,F07,5,R,$95.00,$95.00,$35.00,11/27/2019,"U:522:J:6,6"
1,F07,1,SRE,$150.00,$150.00,$97.84,11/29/2019,"L:108:XX:5,5"
2,F03,1,R,$69.90,$34.95,-$34.38,9/18/2019,"L:124:G:21,22"
2,F01,5,R,$12.00,$6.00,-$24.86,9/2/2019,"U:518:F:16,17"
1,F03,4,DPP,$9.00,$9.00,$9.00,9/21/2019,"U:504:Q:11,11"
1,F02,5,SC,$11.00,$11.00,$11.00,9/14/2019,"U:522:W:25,25"
1,F05,5,FS,$11.00,$11.00,-$3.71,11/9/2019,"U:526:T:16,16"
2,F01,5,R,$14.00,$7.00,-$22.86,9/5/2019,"U:537:P:13,14"
1,F07,3,R,$141.00,$141.00,$71.00,11/28/2019,"L:117:T:6,6"
1,F05,4,DPP,$16.99,$16.99,$16.99,11/8/2019,"U:510:R:1,1"
2,F03,1,DPP,$66.54,$33.27,$66.54,9/17/2019,"U:532:N:13,14"
1,F02,5,DPP,$18.99,$18.99,$18.99,9/14/2019,"U:512:W:1,1"
2,F03,1,DPP,$36.18,$18.09,$36.18,9/15/2019,"U:532:N:4,5"
2,F07,1,R,$498.00,$249.00,$390.84,11/25/2019,"L:109:T:14,15"
2,F07,1,R,$375.78,$187.89,$271.46,11/25/2019,"L:110:G:9,10"
4,F07,1,R,$640.00,$160.00,$320.00,11/23/2019,"L:110:R:5,8"
2,F06,1,R,$60.00,$30.00,-$47.14,11/19/2019,"LOGE:302:A:13,14"
2,F03,5,R,$14.00,$7.00,-$22.86,9/21/2019,"U:515:Q:5,6"
1,F02,5,DPP,$27.98,$27.98,$27.98,9/14/2019,"U:512:T:10,10"
2,F02,5,V,$40.00,$20.00,-$50.00,9/10/2019,"U:517:R:12,13"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:539:O:8,8"
1,F03,5,R,$10.00,$10.00,-$8.43,9/17/2019,"U:538:T:12,12"
2,F04,2,G3,$40.00,$20.00,-$10.00,10/17/2019,"U:505:M:4,5"
1,F02,5,DPP,$17.99,$17.99,$17.99,9/14/2019,"U:539:X:4,4"
2,F03,2,R,$149.98,$74.99,$55.70,9/3/2019,"L:107:C:1,2"
5,F04,1,DPP,$174.90,$34.98,$174.90,9/22/2019,"L:110:JJ:5,9"
4,F02,2,P,$152.00,$38.00,$80.96,8/17/2019,"U:535:P:3,6"
2,F04,1,DPP,$79.76,$39.88,$79.76,10/18/2019,"L:107:R:14,15"
1,F07,1,R,$122.00,$122.00,$69.84,11/28/2019,"L:122:V:9,9"
2,F02,1,DPP,$149.92,$74.96,$149.92,9/10/2019,"L:106:Q:13,14"
2,F07,1,R,$438.00,$219.00,$333.68,11/23/2019,"L:125:YY:3,4"
1,F03,4,DPP,$9.00,$9.00,$9.00,9/21/2019,"U:504:Q:2,2"
2,F03,5,R,$18.00,$9.00,-$18.86,9/18/2019,"U:520:K:6,7"
1,F01,5,R,$7.00,$7.00,-$10.00,9/5/2019,"U:518:G:5,5"
2,F02,5,DPP,$43.98,$21.99,$43.98,9/13/2019,"U:517:V:8,9"
1,F03,5,R,$13.00,$13.00,-$5.43,9/17/2019,"U:538:N:7,7"
1,F05,5,R,$14.00,$14.00,-$4.43,11/4/2019,"U:515:P:8,8"
2,F05,1,DPP,$83.94,$41.97,$83.94,9/27/2019,"L:109:R:14,15"
2,F01,5,R,$16.00,$8.00,-$20.86,8/18/2019,"U:537:P:7,8"
1,F07,5,R,$100.00,$100.00,$40.00,11/27/2019,"U:523:G:5,5"
4,F01,3,DPP,$39.92,$9.98,$39.92,9/6/2019,"L:116:LL:15,18"
3,F07,4,R,$435.00,$145.00,$255.00,11/21/2019,"U:511:H:7,9"
1,F02,5,R,$29.99,$29.99,$11.56,9/12/2019,"U:537:W:1,1"
4,F05,1,DPP,$95.76,$23.94,$95.76,11/9/2019,"L:122:F:17,20"
2,F03,1,R,$110.00,$55.00,$5.72,9/16/2019,"L:125:W:9,10"
1,F03,5,R,$10.00,$10.00,-$8.43,9/17/2019,"U:525:U:7,7"
3,F01,3,R,$30.00,$10.00,-$81.42,9/5/2019,"L:112:GG:15,17"
2,F02,1,R,$252.50,$126.25,$148.22,9/7/2019,"L:125:N:7,8"
2,F07,5,R,$235.30,$117.65,$115.30,11/27/2019,"U:520:N:15,16"
3,F05,1,DPP,$111.75,$37.25,$111.75,11/7/2019,"L:108:OO:13,15"
2,F06,1,R,$49.90,$24.95,-$57.24,11/11/2019,"L:125:RR:7,8"
2,F02,2,R,$160.00,$80.00,$65.72,9/7/2019,"L:106:D:1,2"
1,F07,5,R,$115.16,$115.16,$98.16,9/20/2019,"U:518:E:9,9"
2,F06,1,R,$80.00,$40.00,-$24.28,9/17/2019,"L:125:T:16,17"
3,F02,5,DPP,$53.97,$17.99,$53.97,9/11/2019,"U:522:W:5,7"
2,F03,1,R,$90.00,$45.00,-$14.28,9/6/2019,"L:125:M:1,2"
4,F02,1,DPP,$199.92,$49.98,$199.92,8/24/2019,"U:506:K:1,4"
1,F02,5,DPP,$16.00,$16.00,$16.00,9/13/2019,"U:518:Y:15,15"
1,F04,5,R,$14.00,$14.00,-$4.43,10/14/2019,"U:522:G:12,12"
2,F02,3,P,$46.40,$23.20,$10.88,8/26/2019,"L:115:BB:9,10"
3,F05,2,DPP,$58.26,$19.42,$58.26,11/8/2019,"L:129:H:7,9"
1,F03,5,R,$9.00,$9.00,-$9.43,9/17/2019,"U:539:O:5,5"
2,F01,1,R,$64.00,$32.00,-$40.28,9/5/2019,"L:124:PP:20,21"
2,F03,1,R,$80.00,$40.00,-$24.28,9/15/2019,"L:124:WW:5,6"
2,F06,1,R,$65.00,$32.50,-$39.28,10/21/2019,"L:124:YY:8,9"
2,F07,1,R,$190.00,$95.00,$85.68,8/2/2019,"U:534:R:1,2"
3,F05,1,DPP,$88.32,$29.44,$88.32,11/7/2019,"L:127:LL:14,16"
3,F02,1,SC,$180.00,$60.00,$180.00,9/14/2019,"L:110:X:11,13"
2,F03,1,R,$48.00,$24.00,-$59.14,9/21/2019,"L:107:F:1,2"
2,F02,5,SR,$50.00,$25.00,$13.14,9/14/2019,"U:520:L:17,18"
3,F07,5,FS,$390.00,$130.00,$345.78,10/23/2019,"U:519:H:3,5"
4,F07,5,FS,$460.00,$115.00,$401.04,10/23/2019,"U:519:K:20,23"
2,F04,4,R,$50.00,$25.00,-$12.86,10/18/2019,"L:130:PP:15,16"
4,F05,5,R,$56.00,$14.00,-$17.72,11/3/2019,"U:515:P:3,6"
4,F05,5,FS,$36.00,$9.00,-$22.84,10/11/2019,"W:515:WC:5,8"
4,F07,1,R,"$1,000.00",$250.00,$785.68,11/11/2019,"L:123:L:7,10"
4,F02,1,DPP,$131.88,$32.97,$131.88,9/11/2019,"U:508:N:20,23"
5,F07,5,R,$444.50,$88.90,$359.50,8/23/2019,"U:513:P:17,21"
2,F03,1,R,$100.00,$50.00,-$7.14,9/20/2019,"L:107:N:14,15"
5,F03,1,R,$250.00,$50.00,-$17.85,9/20/2019,"L:107:N:9,13"
2,F02,5,R,$44.50,$22.25,$10.50,9/11/2019,"U:519:E:5,6"
2,F06,5,R,$12.00,$6.00,-$24.86,11/21/2019,"U:528:Q:30,31"
1,F06,5,R,$6.00,$6.00,-$12.43,11/21/2019,"U:528:Q:29,29"
1,F03,5,R,$12.00,$12.00,-$6.43,9/20/2019,"U:515:O:5,5"
4,F02,2,R,$403.16,$100.79,$214.60,9/14/2019,"L:125:B:19,22"
2,F03,3,DPP,$19.98,$9.99,$19.98,9/21/2019,"L:117:V:13,14"
2,F05,4,FS,$50.00,$25.00,-$0.28,10/31/2019,"L:130:X:17,18"
2,F02,5,SRE,$50.00,$25.00,$16.00,9/14/2019,"U:525:M:14,15"
4,F01,1,DPP,$55.92,$13.98,$55.92,9/3/2019,"L:109:U:11,14"
1,F02,5,DPP,$14.00,$14.00,$14.00,9/13/2019,"U:518:V:14,14"
4,F04,4,R,$247.80,$61.95,$127.80,10/13/2019,"L:130:B:4,7"
1,F01,4,R,$9.00,$9.00,-$22.43,9/6/2019,"L:130:E:12,12"
3,F02,1,DPP,$86.97,$28.99,$86.97,9/11/2019,"U:534:N:20,22"
1,F03,5,R,$10.00,$10.00,-$8.43,9/17/2019,"U:539:R:4,4"
2,F01,1,R,$40.00,$20.00,-$64.28,9/5/2019,"L:124:VV:5,6"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:514:R:5,5"
2,F02,1,R,$100.00,$50.00,-$7.14,9/14/2019,"L:127:R:18,19"
2,F07,3,R,$270.00,$135.00,$130.00,11/23/2019,"L:116:H:11,12"
4,F02,5,DPP,$64.00,$16.00,$64.00,9/12/2019,"U:517:Z:24,27"
2,F04,5,DPP,$25.98,$12.99,$25.98,10/16/2019,"U:517:P:6,7"
2,F04,5,DPP,$25.98,$12.99,$25.98,10/16/2019,"U:517:Q:15,16"
2,F04,1,R,$100.00,$50.00,-$4.28,10/16/2019,"L:124:GG:1,2"
2,F05,1,R,$45.98,$22.99,-$61.16,11/8/2019,"L:106:BB:9,10"
2,F05,5,R,$24.00,$12.00,-$10.00,11/8/2019,"U:528:O:1,2"
2,F02,3,P,$86.50,$43.25,$50.98,9/7/2019,"L:115:MM:14,15"
3,F02,5,R,$93.00,$31.00,$37.71,9/14/2019,"U:512:R:5,7"
2,F07,1,R,$350.00,$175.00,$245.68,8/21/2019,"L:123:T:5,6"
1,F01,3,DPP,$8.00,$8.00,$8.00,9/3/2019,"L:117:OO:9,9"
2,F07,5,FS,$210.00,$105.00,$180.52,9/20/2019,"W:515:WC:5,6"
4,F07,5,R,$528.00,$132.00,$288.00,10/24/2019,"U:539:S:14,17"
2,F02,5,R,$46.50,$23.25,$9.64,9/13/2019,"U:529:Y:5,6"
2,F06,1,R,$27.00,$13.50,-$77.28,11/11/2019,"L:122:VV:5,6"
2,F04,1,R,$128.00,$64.00,$23.72,10/14/2019,"L:107:M:12,13"
2,F06,5,R,$12.00,$6.00,-$24.86,11/21/2019,"U:527:S:11,12"
2,F04,1,PDI,$88.00,$44.00,-$4.00,10/13/2019,"L:127:BB:11,12"
